(pi515) D:\pi515\yolo_tracking>python examples/track.py --source ../sheeps_30sec.mp4 --yolo-model ../FEB29/weights/yolov8_best.pt --save

2024-03-02 23:55:30.832 | SUCCESS  | boxmot.appearance.reid_model_factory:load_pretrained_weights:207 - Successfully loaded pretrained weights from "D:\pi515\yolo_tracking\examples\weights\osnet_x0_25_msmt17.pt"
video 1/1 (222/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 282.1ms
video 1/1 (223/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 312.9ms
video 1/1 (224/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 313.2ms
video 1/1 (225/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 313.3ms
video 1/1 (226/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 313.6ms
video 1/1 (227/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 312.2ms
video 1/1 (228/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 313.1ms
video 1/1 (229/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 282.1ms
video 1/1 (230/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 266.4ms
video 1/1 (231/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 250.9ms
video 1/1 (232/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 302.5ms
video 1/1 (233/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 281.9ms
video 1/1 (234/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 31 sheeps, 282.2ms
video 1/1 (235/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 31 sheeps, 297.5ms
video 1/1 (236/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 296.8ms
video 1/1 (237/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 31 sheeps, 313.4ms
video 1/1 (238/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 297.9ms
video 1/1 (239/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 297.6ms
video 1/1 (240/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 309.5ms
video 1/1 (241/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 313.7ms
video 1/1 (242/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 313.1ms
video 1/1 (243/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 282.5ms
video 1/1 (244/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 298.6ms
video 1/1 (245/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 297.5ms
video 1/1 (246/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 251.7ms
video 1/1 (247/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 297.7ms
video 1/1 (248/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 297.8ms
video 1/1 (249/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 250.6ms
video 1/1 (250/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 311.8ms
video 1/1 (251/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 234.5ms
video 1/1 (252/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 297.1ms
video 1/1 (253/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 313.9ms
video 1/1 (254/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 313.0ms
video 1/1 (255/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 313.4ms
video 1/1 (256/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 278.1ms
video 1/1 (257/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 267.7ms
video 1/1 (258/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 261.1ms
video 1/1 (259/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 328.0ms
video 1/1 (260/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 24 sheeps, 282.9ms
video 1/1 (261/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 24 sheeps, 269.7ms
video 1/1 (262/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 288.4ms
video 1/1 (263/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 272.3ms
video 1/1 (264/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 266.6ms
video 1/1 (265/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 24 sheeps, 349.8ms
video 1/1 (266/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 24 sheeps, 311.7ms
video 1/1 (267/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 329.0ms
video 1/1 (268/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 329.2ms
video 1/1 (269/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 24 sheeps, 344.9ms
video 1/1 (270/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 24 sheeps, 314.2ms
video 1/1 (271/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 23 sheeps, 313.8ms
video 1/1 (272/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 23 sheeps, 312.5ms
video 1/1 (273/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 23 sheeps, 314.4ms
video 1/1 (274/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 23 sheeps, 314.4ms
video 1/1 (275/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 23 sheeps, 312.8ms
video 1/1 (276/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 23 sheeps, 297.5ms
video 1/1 (277/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 297.5ms
video 1/1 (278/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 313.2ms
video 1/1 (279/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 297.3ms
video 1/1 (280/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 297.8ms
video 1/1 (281/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 313.5ms
video 1/1 (282/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 312.9ms
video 1/1 (283/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 328.6ms
video 1/1 (284/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 345.3ms
video 1/1 (285/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 310.2ms
video 1/1 (286/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 314.3ms
video 1/1 (287/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 298.6ms
video 1/1 (288/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 307.2ms
video 1/1 (289/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 250.1ms
video 1/1 (290/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 281.5ms
video 1/1 (291/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 282.9ms
video 1/1 (292/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 311.7ms
video 1/1 (293/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 298.1ms
video 1/1 (294/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 298.1ms
video 1/1 (295/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 312.9ms
video 1/1 (296/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 299.1ms
video 1/1 (297/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 297.9ms
video 1/1 (298/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 329.1ms
video 1/1 (299/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 298.5ms
video 1/1 (300/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 296.4ms
video 1/1 (301/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 313.9ms
video 1/1 (302/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 314.0ms
video 1/1 (303/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 313.9ms
video 1/1 (304/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 313.1ms
video 1/1 (305/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 315.6ms
video 1/1 (306/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 313.6ms
video 1/1 (307/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 355.7ms
video 1/1 (308/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 313.1ms
video 1/1 (309/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 313.9ms
video 1/1 (310/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 314.0ms
video 1/1 (311/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 374.0ms
video 1/1 (312/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 282.6ms
video 1/1 (313/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 311.3ms
video 1/1 (314/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 314.6ms
video 1/1 (315/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 330.0ms
video 1/1 (316/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 328.9ms
video 1/1 (317/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 315.9ms
video 1/1 (318/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 313.6ms
video 1/1 (319/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 321.9ms
video 1/1 (320/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 311.1ms
video 1/1 (321/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 330.5ms
video 1/1 (322/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 313.6ms
video 1/1 (323/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 313.1ms
video 1/1 (324/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 305.4ms
video 1/1 (325/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 313.1ms
video 1/1 (326/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 298.0ms
video 1/1 (327/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 298.1ms
video 1/1 (328/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 349.7ms
video 1/1 (329/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 313.0ms
video 1/1 (330/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 315.7ms
video 1/1 (331/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 344.6ms
video 1/1 (332/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 298.0ms
video 1/1 (333/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 315.6ms
video 1/1 (334/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 298.3ms
video 1/1 (335/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 266.8ms
video 1/1 (336/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 279.1ms
video 1/1 (337/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 266.4ms
video 1/1 (338/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 298.2ms
video 1/1 (339/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 266.6ms
video 1/1 (340/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 294.8ms
video 1/1 (341/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 297.7ms
video 1/1 (342/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 314.1ms
video 1/1 (343/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 313.2ms
video 1/1 (344/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 297.8ms
video 1/1 (345/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 313.0ms
video 1/1 (346/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 266.3ms
video 1/1 (347/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 297.3ms
video 1/1 (348/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 250.0ms
video 1/1 (349/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 312.8ms
video 1/1 (350/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 311.3ms
video 1/1 (351/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 251.4ms
video 1/1 (352/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 298.5ms
video 1/1 (353/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 312.5ms
video 1/1 (354/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 258.5ms
video 1/1 (355/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 265.6ms
video 1/1 (356/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 297.0ms
video 1/1 (357/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 31 sheeps, 322.1ms
video 1/1 (358/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 31 sheeps, 298.1ms
video 1/1 (359/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 294.7ms
video 1/1 (360/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 32 sheeps, 296.8ms
video 1/1 (361/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 32 sheeps, 282.5ms
video 1/1 (362/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 32 sheeps, 297.6ms
video 1/1 (363/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 31 sheeps, 297.8ms
video 1/1 (364/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 32 sheeps, 313.5ms
video 1/1 (365/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 32 sheeps, 328.3ms
video 1/1 (366/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 33 sheeps, 265.8ms
video 1/1 (367/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 32 sheeps, 313.7ms
video 1/1 (368/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 32 sheeps, 313.7ms
video 1/1 (369/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 32 sheeps, 296.8ms
video 1/1 (370/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 32 sheeps, 312.9ms
video 1/1 (371/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 33 sheeps, 314.4ms
video 1/1 (372/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 33 sheeps, 313.3ms
video 1/1 (373/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 33 sheeps, 282.2ms
video 1/1 (374/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 32 sheeps, 282.2ms
video 1/1 (375/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 32 sheeps, 313.6ms
video 1/1 (376/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 32 sheeps, 271.5ms
video 1/1 (377/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 32 sheeps, 281.9ms
video 1/1 (378/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 33 sheeps, 281.9ms
video 1/1 (379/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 33 sheeps, 300.4ms
video 1/1 (380/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 33 sheeps, 295.1ms
video 1/1 (381/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 31 sheeps, 313.6ms
video 1/1 (382/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 31 sheeps, 306.8ms
video 1/1 (383/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 31 sheeps, 313.0ms
video 1/1 (384/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 33 sheeps, 313.2ms
video 1/1 (385/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 33 sheeps, 318.5ms
video 1/1 (386/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 31 sheeps, 281.9ms
video 1/1 (387/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 263.3ms
video 1/1 (388/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 293.5ms
video 1/1 (389/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 313.4ms
video 1/1 (390/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 31 sheeps, 219.6ms
video 1/1 (391/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 31 sheeps, 308.2ms
video 1/1 (392/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 31 sheeps, 297.5ms
video 1/1 (393/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 297.2ms
video 1/1 (394/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 282.6ms
video 1/1 (395/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 31 sheeps, 313.7ms
video 1/1 (396/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 31 sheeps, 244.7ms
video 1/1 (397/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 250.2ms
video 1/1 (398/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 297.9ms
video 1/1 (399/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 31 sheeps, 298.0ms
video 1/1 (400/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 313.7ms
video 1/1 (401/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 31 sheeps, 266.0ms
video 1/1 (402/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 33 sheeps, 314.3ms
video 1/1 (403/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 33 sheeps, 281.2ms
video 1/1 (404/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 33 sheeps, 297.5ms
video 1/1 (405/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 33 sheeps, 282.2ms
video 1/1 (406/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 33 sheeps, 282.9ms
video 1/1 (407/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 33 sheeps, 282.0ms
video 1/1 (408/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 33 sheeps, 297.4ms
video 1/1 (409/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 31 sheeps, 297.4ms
video 1/1 (410/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 31 sheeps, 267.0ms
video 1/1 (411/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 31 sheeps, 296.7ms
video 1/1 (412/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 31 sheeps, 297.3ms
video 1/1 (413/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 297.6ms
video 1/1 (414/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 31 sheeps, 312.6ms
video 1/1 (415/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 313.2ms
video 1/1 (416/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 297.5ms
video 1/1 (417/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 251.6ms
video 1/1 (418/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 313.3ms
video 1/1 (419/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 297.2ms
video 1/1 (420/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 312.9ms
video 1/1 (421/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 250.6ms
video 1/1 (422/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 298.1ms
video 1/1 (423/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 313.1ms
video 1/1 (424/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 313.2ms
video 1/1 (425/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 280.1ms
video 1/1 (426/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 314.8ms
video 1/1 (427/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 313.0ms
video 1/1 (428/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 297.1ms
video 1/1 (429/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 297.2ms
video 1/1 (430/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 297.2ms
video 1/1 (431/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 266.0ms
video 1/1 (432/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 30 sheeps, 304.7ms
video 1/1 (433/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 267.5ms
video 1/1 (434/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 295.5ms
video 1/1 (435/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 311.4ms
video 1/1 (436/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 312.4ms
video 1/1 (437/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 297.1ms
video 1/1 (438/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 311.0ms
video 1/1 (439/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 267.2ms
video 1/1 (440/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 312.8ms
video 1/1 (441/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 281.6ms
video 1/1 (442/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 265.6ms
video 1/1 (443/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 266.3ms
video 1/1 (444/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 297.4ms
video 1/1 (445/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 297.0ms
video 1/1 (446/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 298.0ms
video 1/1 (447/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 313.7ms
video 1/1 (448/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 312.7ms
video 1/1 (449/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 297.3ms
video 1/1 (450/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 266.1ms
video 1/1 (451/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 282.4ms
